qid,query,doc_id,rating,sentiment,sources,ranks,label,is_random,text
Q9,This place has the best pizza I have ever tried in town,37778,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"I chose Convivio for our book club gathering at the recommendation of a friend.  At the end of the year, we vote on the favorite restaurant we visited for the year and the winner gets a prize.  In over a decade, I have only won this coveted prize once.  Maybe this year will be my second!  When we arrived, we were directed to a long rectangle table for the Seven of us, but when a member Spotted a round table off to the side and asked if we could sit there instead, our waiter was happy to oblige.  Round tables are so much better for discussion!  It's a good thing we did move because as the evening progressed, it got a little loud.  We wouldn't have been able to hear each other at all at the other table.   I, honestly, expected this to be a quiet restaurant and want to visit again to see if the noise level that evening is the norm or if we just had a couple of loud groups nearby.    Not a single food order was duplicated and we were still all satisfied with our orders.   I ordered the John Dory fish dish which came with a sweet potato purée and Brussels sprouts.  It was so good!!   Evidently John Dory is a rarity that people come in for specifically when they have it.   I almost didn't order it because our waiter (when I asked if it was) confirmed that it is, indeed, the fish in Finding Nemo named Dory.  My friends convinced me to get it anyway, but I didn't eat it without at least minimal emotional trauma.  When I got home and googled it, I found that it was not Dory and felt better about eating the deliciousness I was served!    At the end of our meal our check was delivered....in a book!!  How much more perfect can you get for group of book lovers?     As I said, I will definitely come back and will definitely recommend to others."
Q9,This place has the best pizza I have ever tried in town,41813,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,Ordered white greek pizza...loved it. Delivery was fast and the pizza hot and delish...definitely will order again!
Q9,This place has the best pizza I have ever tried in town,45753,1.0,negative,RANDOM,"{""RANDOM"": null}",0,1,This place is god awful. The service is horrible the girls are rude and they are never open when they are supposed to be. Every time I go there there's always little home made signs saying be back asap ect. I am so sick of paying $60 a month on this And only being able to tan when these girls decide they want to be there   Canceling my membership and will I will deter everyone I know from going here
Q9,This place has the best pizza I have ever tried in town,55143,2.0,negative,RANDOM,"{""RANDOM"": null}",0,1,"THANK YOU FOR RUINING MY CHRISTMAS DINNER. Huge rip off $75 per person prefixed (the worst) Christmas dinner ever.  Had Christmas dinner with my husband today. It was prefixed and $75 each. As soon as we got seated, I noticed there were a lot of empty tables which is weird since it's Christmas. Two biscuits with honey and bacon butter were served before meal and it was amazing. My husband is not a butter person, but he kept wanting more and more of the butter.  As appetizers we got scallops and oxtail. It was thin sliced raw scalloped with little chopped pieces of granny smith apple. I guess they wanted it to be like salad- ish. But the citrus flavor was too much like vinegar amd overwhelming. The oxtail was like a square shaped pressed meat served with bread. It was okay, but again it was a bit weird to eat it cold and too blend.  So we had four different entrees; taglioni, oysters, pork belly with rice and beans, and green beans. Pasta was undercooked than al dante and kinda salty. The sauce was supposedly three different stuff mixed I guess? It was kale, mushroom, and butternut, and all I tasted was some heavy salty brown greenish sauce. Green beans were pretty good. It was crunchy and blended well with spicy tomatoes. Pork belly with rice and beans.. The pork belly was slighty crispy outside, moist and tender inside. I think I tasted funnel seeds in the rice and beans and that was all I could taste. The last one, baked oysters... I'm pretty sure the ingredients used in this place is super fresh. But why do you have to put so much lemon juice in every seafood dish, especially when it's cooked??? And the oysters were overcooked and rubbery. Since my husband and I are not huge fan of cinnamon and ginger cake, we decided to go with eggnog panna cotta with cranberry sorbet. It was okay, nothing special.  I trusted these yelp reviews and these famous chefs! But it's huge no no no! The combination was not good, seafood dishes were literally soaked in lemon juice, undercooked pasta, and overcooked rubbery oysters, flavorless, AND it's 75 per person, plus still charge me for a cup of cappuccino?? Seriously??? We got freaking ripped off! I wouldn't even pay 40 bucks for this dinner. I rather go to olive garden or outback! So far I've been to restaurant august, sobou, commander's palace, Doris metropolitan, and Atchafalaya in NOLA. I spend much less than 75 per person for food and it was whole lot better.  I don't think this place even deserve 2 stars, but it's for the biscuits and butter. At least we enjoyed the complimentary bread which is the only thing we enjoyed from our entire dinner. Thanks for ruining my Christmas dinner in NOLA.  I DO NOT RECOMMEND THIS PLACE AT ALL AND WILL NEVER RETURN."
Q9,This place has the best pizza I have ever tried in town,58342,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"My son has had a broken femur, a cyst removed, a language disorder, and a memory problem. This place is a God sent! They supply the information you need, they only issue I had with this place is the support (scheduling appointments and front desk). Thankfully they have counselors in place to assist parents. The doctors care!!!"
Q9,This place has the best pizza I have ever tried in town,82311,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"Thank you guys so much for hosting Pam's bday this weekend! We all had an amazing time! Missy was awesome, I had the burger and the Grouper and they were both incredible. The upstairs is perfect for hosting a get together of fifty people. Will certainly be back next time I'm in town"
Q9,This place has the best pizza I have ever tried in town,93812,5.0,positive,RANDOM,"{""RANDOM"": null}",0,1,"Yup - if you've found yourself to this yelp page, I see some mediterranean goodness sometime in your very near future.  This place is family run and darn good down to the bones.  You're not getting a fancy Starr establishment but I can tell you that you will leave full of some amazing hummus and Tzatziki.  We came here a few weeks ago with some friends that were moving to NYC and wanted this to be one of their going away meals (you're now starting to understand more...) and we couldn't be happier that they chose it.  I'm ashamed to say that we lived in Fairmount for 3 years before heading here but we plan to make up for lost time in the coming months.  Everything was very well seasoned, fresh, and well priced.  We came here late on a Sunday evening and ended up needing to sit out front and wait while a table became available but luckily this is a BYO and we came prepared.  Highly recommend anyone to make a venture to Fairmount to explore this gem!"
Q10,I love eating spicy noodles with strong flavor and rich broth,72916,1.0,negative,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 9, ""RRF"": 4, ""TFIDF"": 8, ""TRANSFORMER"": 1}",3,0,Not Impressed at all. Ordered a omelette and bacon. The bacon was forgotten and never arrived. Also received a English muffin. No butter or anything. Just a dry sliced muffin. Fresh squeezed orange juice was very disappointing. Food was dropped off and did not see server again. Won't be going back again until picking up the plates. HUGE DISAPPOINTMENT
Q10,I love eating spicy noodles with strong flavor and rich broth,75694,5.0,positive,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 7, ""RRF"": 1, ""TFIDF"": 3, ""TRANSFORMER"": 3}",3,0,Excellent choice for both traditional Chinese and typical American-Chinese dishes. We loved it and will go back. Highly recommend.
Q10,I love eating spicy noodles with strong flavor and rich broth,85154,5.0,positive,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 1, ""RRF"": 1, ""TFIDF"": 2, ""TRANSFORMER"": 1}",3,0,Goodness gracious this place has everything! From the most delicious greens to endless add-ins. My favorites include the Palm Beach and the Chicken Tinga. Everyone is always so friendly and energetic! So so happy that this place has opened up!
Q10,I love eating spicy noodles with strong flavor and rich broth,16432,5.0,positive,BM25;RRF;TFIDF;TRANSFORMER,"{""BM25"": 3, ""RRF"": 3, ""TFIDF"": 3, ""TRANSFORMER"": 2}",3,0,Great great GREAT find! The Ruben was the best sandwich I have had in a while. Customer service was impeccable. Potato salad = wonderful. Pasta salad reminded me of a secret family recipe. MUST TRY!
Q10,I love eating spicy noodles with strong flavor and rich broth,32482,5.0,positive,BM25;RRF;TFIDF,"{""BM25"": 5, ""RRF"": 3, ""TFIDF"": 1}",3,0,Ribs were incredible. Mac & cheese was off the chain. Cornbread was great too.  Lots of flavor in everything.  Service was A++++ high recommend this place to anyone visiting NOLA
Q10,I love eating spicy noodles with strong flavor and rich broth,85149,4.0,positive,BM25;RRF;TFIDF,"{""BM25"": 4, ""RRF"": 8, ""TFIDF"": 2}",3,0,Some of the best pizza you can get! Highly recommend the pepperoni. Im not giving it 5 stars because the other food is not that great. But again the pizza is amazing.
Q10,I love eating spicy noodles with strong flavor and rich broth,86531,4.0,positive,BM25;RRF;TFIDF,"{""BM25"": 2, ""RRF"": 2, ""TFIDF"": 2}",3,0,Great place to stop on pier.  Small seating area outside so expect a wait on a beautiful So Cal day.  Fresh shellfish.  Well priced.  Friendly staff with Good service.
Q10,I love eating spicy noodles with strong flavor and rich broth,43296,5.0,positive,BM25;RRF;TFIDF,"{""BM25"": 3, ""RRF"": 5, ""TFIDF"": 9}",3,0,THIS PLACE IS SO BEST!  Friendly and Great Witnesses!  Their foods are so deliciously!  I see there's different experience from this place.  But this place seem getting improved!  I will keep going to there!
Q10,I love eating spicy noodles with strong flavor and rich broth,74088,5.0,positive,BM25;RRF;TRANSFORMER,"{""BM25"": 10, ""RRF"": 8, ""TRANSFORMER"": 3}",3,0,"First, let me start off by saying that I LOVE target. It never fails, you go into the store for a few things and you leave with 173 bags and $200 less in your pocket.  This location in particular is my favorite in the area. It is by far the cleanest, well stocked and most customer service oriented Target in this area.   I come here pretty often - about 3-4 times per month."
Q10,I love eating spicy noodles with strong flavor and rich broth,1743,5.0,positive,BM25;RRF;TFIDF,"{""BM25"": 5, ""RRF"": 4, ""TFIDF"": 7}",3,0,"Beautiful decor, great atmosphere, amazing food! My husband and I were thinking how it's NY prices but better quality than most we have had at this price point. He had udon noodles and I had a few rolls (Spicy Salmon is a must!) Flavors were great- not too strong but tasteful! :) We enjoyed our experience!"
Q10,I love eating spicy noodles with strong flavor and rich broth,39399,4.0,positive,BM25;TFIDF,"{""BM25"": 8, ""TFIDF"": 5}",3,0,This the place to stop by on your Saturday morning. They have a little craft fair out door thing going on. The vendors are great and super friendly. I always stop in when I'm in town. It's only till one so make sure you make it on time.
Q10,I love eating spicy noodles with strong flavor and rich broth,29396,5.0,positive,TFIDF;TRANSFORMER,"{""TFIDF"": 8, ""TRANSFORMER"": 6}",3,0,This is one of those places that is a gem to find! I was looking for some good coffee and found it here! The staff were so nice and let me try some of their fresh made smoothies and hummus as they were preparing it. I'll be back a few times this week while here.
Q10,I love eating spicy noodles with strong flavor and rich broth,62867,5.0,positive,BM25;RRF,"{""BM25"": 6, ""RRF"": 7}",3,0,"My favorite sushi place in the area. Always fresh and delicious! It is a little more pricey than some of the other sushi spots near by, but I think worth the price for the quality product. We switched to this place from Sushi Japan, just down the road, when they started using different seaweed paper that was just no good. This place is much better quality and flavour than other spots in the area. The woman on the phone is kind of hard to understand when we call to order, but she's really nice and patient if you have questions!"
Q10,I love eating spicy noodles with strong flavor and rich broth,20476,1.0,negative,BM25;TFIDF,"{""BM25"": 12, ""TFIDF"": 10}",3,0,"One star because 0 stars was not an option.  The service was extremely confusing.  17 seconds after being seated we were asked if we would like to put in our order. Umm, can I look at the menu first please? Then, after a quick trip to retrieve the drinks, we were asked again, and we had to request a few more minutes because at this point we had only been there for maybe 4 minutes. 15 minutes after that, we finally were approached again. After waiting close to 40 minutes for our food, the bacon was burnt, the eggs were just ok and the English muffin had more butter on it than it would take to butter 3 of them."
Q10,I love eating spicy noodles with strong flavor and rich broth,91765,1.0,negative,BM25;TFIDF,"{""BM25"": 10, ""TFIDF"": 13}",3,0,"I have been going to this place since they opened as Pizza Fusion. Ever since the name change they have gone down hill. Just left and they gave away my order, had to make a new one, rest of my order wasn't ready after 1hr and half to prepare, manager was condescending and a little rude about having to remake my pizza, and I got charged for things I never got. I also really hope the cheese they put on is the Daiya because if not, I'm lactose intolerant and this could be bad. I miss Pizza Fusion!"
Q10,I love eating spicy noodles with strong flavor and rich broth,85585,4.0,positive,BM25;TFIDF,"{""BM25"": 13, ""TFIDF"": 13}",2,0,"Wonderful little neighborhood coffee shop.  I have yet to try the food, but I would love to if it worked out.  The coffee / espresso is delicious and not overpriced.    I do have to recommend the Vanilla Chai though- it's spectacular.    They have plenty of space inside and out to sit and study or just relax.  I was using LaVa as a study break from my house for a little while and always felt very comfortable.  They have a water cooler which is nice too.  Baristas are very sweet.  A little note that made me like this place even more is that although they have a $10 minimum for payments made by CC- they suggested I get a $10 gift card and use it so I'll have a ""free"" coffee next time I come in.  I'm not sure why other places with minimums don't suggest this as well!  It worked for me :)"
Q10,I love eating spicy noodles with strong flavor and rich broth,1633,3.0,neutral,TRANSFORMER,"{""TRANSFORMER"": 1}",2,0,I waited a long time to finally try this place and I have to say I was let down a bit. I tried the mandatory Dan Dan noodles. They were very flavorful and not too spicy. Nothing mind blowing here just a really good lo mein or spicy pasta dish with virtually no protein more or less. Also had the scallion pancakes. I was just in Chinatown recently at a place I also reviewed (first person from Yelp to do so) and they were way better there. ( I highly recommend you try that place) These were more like quesadillas laying flat where as the other ones jumped off the plate and were so much more crispy and substantial. The last appetizer I had was the Wontons in Chilli oil. These were just not good to me at all and one bite was all I needed. Basically it is steamed Wontons in a bowl with the soup being the chilli oil. Just heavy heavy choking heat with very little substance or taste. Take those same homemade wontons and pan fry them with some chilli peppers and a nice light sauce and you have could a real winner but I digress. Finally we tried the Talapia Medallions . These were fried to perfection but there were some greens mixed in that I could not chew through and had to discard via the old napkin trick which to me is a bit of a deal/star breaker.  The service was very good and the atmosphere very nice but I wouldn't go out of my way to eat here again. All I could think about was how much more I prefer Cantonese style where its all about flavors and you can add heat as you like it. I'm sure I could find better authentic Szechuan cuisine that better suits my taste just not here. It feels very commercialized and Americanized. I prefer the hole in the wall places where I am the only caucasian in the place a heck of a lot more.
Q10,I love eating spicy noodles with strong flavor and rich broth,85161,4.0,positive,RRF,"{""RRF"": 1}",2,0,"I had a positive experience at Cheu Noodle Bar, but for me, it did not live up to the hype. As others will surely tell you, do not expect anything similar to Japanese ramen. As my boyfriend and I are Japanese, it was very difficult for us to divorce the idea of a bowl of noodles from ramen, so perhaps this was the reason I cannot give Cheu a perfect rating. However, it's definitely an adventurous time.  We ordered the beef dumplings, Brisket noodles, and the Spicy Shrimp Broth noodles. The dumplings had a wonderful gingery bite and the chili oil was not too strong. However, I would remove the fried quinoa if I could as they tended to get stuck in your teeth and linger in your mouth far longer than the enjoyment of the dumpling.  The soup of the brisket noodles had strong hints of Korean cuisine and was flavored similarly to the sour and spicy taste of kimchi. The brisket was perfectly soft and I was surprised at how well the matzo ball worked with the broth.  The spicy shrimp broth noodles were a bit of a let down as the hero of the dish, the fried shrimp balls were minuscule and did not add too much to the experience. The broth was clearer, light, and had a lot of Vietnamese notes. The combination of raw onions, bean sprouts, and shrimp balls was not a home-run for me.  The vibe and service is excellent, and this place definitely worth at least one try."
Q10,I love eating spicy noodles with strong flavor and rich broth,13142,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 2}",2,0,"Been here a number of times and it is always great!  We've enjoyed for both lunch & dinner. My friend loves their Sushi and I check out a variety of items on the menu.  Pad Thai, Chicken w/baby corn, Drunken Noodle and Pad Bamee are some of my favorites. They will adjust spices for your taste, so don't be afraid of ""spicy"" dishes. The atmosphere is comfortable, clean and a slice of Thailand.  It is family owned and their pride shows in attention & desire to make your experience enjoyable."
Q10,I love eating spicy noodles with strong flavor and rich broth,71338,4.0,positive,TRANSFORMER,"{""TRANSFORMER"": 2}",2,0,Loved the flatbread and salad combo. Yummy in my tummy. My boyfriend had a salad and sandwich combo. Both hit the spot answered very tasty. The staff was friendly and helpful. I marked down a star because the tea wasn't great. I'm a bit of a sweet tea snob.
Q10,I love eating spicy noodles with strong flavor and rich broth,91006,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 2}",2,0,Yum!! This place was so good! The most authentic Mexican experience I have had in the US. We did choose to eat there and I felt like we were back in Mexico. No the place isn't good for looks but the food was amazing and you can see inside very well it's clean. They also make it look nice it could be a lot worse and it's not that bad looking. I know I read some of the other reviews and it's not fancy I would say but it's definitely clean and suitable to eat.  OMG their tacos are so good I have been wanting some right now!
Q10,I love eating spicy noodles with strong flavor and rich broth,93507,5.0,positive,RRF,"{""RRF"": 2}",2,0,"Excellent shrimp and grits! I kinda am a shrimp and grits snob and this sweet little neighborhood hang knocked them out the park!! Add in a homegrown feel, cool artwork everywhere, and what I could tell were regulars, and you have a recipe for a stupendous breakfast spot"
Q10,I love eating spicy noodles with strong flavor and rich broth,16434,4.0,positive,RRF,"{""RRF"": 3}",2,0,"After sampling many pho places in Philadelphia, this is my second most favorite so far. Broth is strong but not salty. Meats are good and not too fatty but enough to keep it interesting. They have three ben bo hue. Very spicy broth, but not enough pigs feet. But they do have shrimp paste and shredded cabbage to go with this soup noodle."
Q10,I love eating spicy noodles with strong flavor and rich broth,89022,1.0,negative,TRANSFORMER,"{""TRANSFORMER"": 3}",2,0,"Had the crispy chicken and 4 pan fried shrimp dumplings for lunch yesterday and I was horrible. The spicy crispy chicken was anything but spicy. There was hardly any sauce, no spicy and absolutely tasteless. This. Town rice was no better. The dumplings were no picnic as well. Supposed to be pan fried but soggy, confused! Hardly any sear and very bland and the dipping sauce tasted like spicy oil. Crappy lunch for $17 dollars"
Q10,I love eating spicy noodles with strong flavor and rich broth,29584,4.0,positive,RRF,"{""RRF"": 4}",2,0,"My husband and I went here for lunch, and I just loved the look! It's so cute! I'll definitely take advantage of the outside seating when the weather permits it.  The wait staff was very friendly.  They gave us a nice portion of food.  We didnt order anything special, but the food came out quickly.  I'm looking forward to trying dishes others have recommended!"
Q10,I love eating spicy noodles with strong flavor and rich broth,61487,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 4}",2,0,Of all the wineries in town none can top the view as this place does! Especially on a beautiful sunny day. I've been dying to try this place and now that I finally did I regret not going sooner! This will definitely be my new hangout when I have those days where I can't figure out what to do. On the plus side they take the Axxess card! It's 2 for 1 tasting at $10. Not a bad deal for trying this place as a first timer. And as a bonus if you check in on Yelp you get an additional free Chardonnay tasting so make sure you take advantage of that too! I highly recommend this place if you are visiting Santa Barbara. Staff is great and attentive!
Q10,I love eating spicy noodles with strong flavor and rich broth,69049,2.0,negative,TFIDF,"{""TFIDF"": 4}",2,0,"I really wanted to like this place! we were greeted by friendly servers, it looked very clean so what could be bad? the food. we ordered shrimp and pork spring rolls and some pork entree. when the food arrived so did an overwhelming wet dog smell. we could not figure out where it came from. we smelled everything and ended up thinking it came from the plates..? if you have ever gotten an eggy wet dog odor from your breakfast egg plates, you will know what I mean. it completely put us off our food, which was underwhelming to say the least. The spring rolls..only after eating them on the way home did I realize they did not have any pork in them..they were bland. The pork entree was equally bad..looked like spa food, 2 slices of cucumber, 2 slices of fancy cut carrot, a huge mound of rice and some sliced pork. not much flavor to any of it. won't go back."
Q10,I love eating spicy noodles with strong flavor and rich broth,71131,4.0,positive,TRANSFORMER,"{""TRANSFORMER"": 4}",2,0,"Reading some of the reviews for P-Vetri reminds me why I despise Yelp reviewers so much (myself included).  ""5-star food, 5-star service, 4-star music (bad, loud rap), so I'll give this a 4 star""?  ""Floppy pies""? It's neapolitan for goodness sake.   The dough, sauce and mozz on the margarita were exquisite and worth every single penny.  Here's a thought, go to see some Modigliani @ the Barnes and mosey over to this gem for some al fresco delights."
Q10,I love eating spicy noodles with strong flavor and rich broth,8410,4.0,positive,TRANSFORMER,"{""TRANSFORMER"": 4}",2,0,"The tiki bar has a great outdoor music venue, and the inside bar can be a fantastic time if  you want it to be.  They had on stage some of the most talented musicians I had ever heard.  They were very versatile, playing all kinds of music from rock, to dance, to hip hop, to oldies.  The dance floor is packed with enthusiastic tourists just having the time of their life.  I also love the bar area, they have all kinds of microbrewery beers on draft, and a full liquor bar with somewhat reasonable prices.  It's an excellent way to spend a night in Clearwater Beach."
Q10,I love eating spicy noodles with strong flavor and rich broth,14240,2.0,negative,TRANSFORMER,"{""TRANSFORMER"": 5}",2,0,I came in to for dinner I moved away so now I trace 20 25 min of traffic to come grab food right before I head into work. I ordered my meal But somehow one of my sandwiches was passed by. I called to make sure if I was charged for it or did they just not ring it in. I called and the gentleman that took my order answered the phone. I asked was I charged or did they just forget he told me he never heard me say my order. Which sticks but ok. But I said well why did they give me the mojo pork dipping sauce if it he didn't hear me? He said didn't hear me and is that's it. Little frustrated because i only have 30 mins to eat after I get home. 30 mins I'm eating with my girlfriend now I don't have my sandwich and he just has a attitude like oh well it's all cool. I'm very upset with the service on the phone follow up. They were very nice until I had to call them. Thank you very much.  The family that owes this location is wonderful and so kind. I feel aweful but I'm was a sad trip
Q10,I love eating spicy noodles with strong flavor and rich broth,32424,1.0,negative,TRANSFORMER,"{""TRANSFORMER"": 5}",2,0,"I am beyond disappointed with Numchok Wilai today. I have been going to this restaurant for over 10 years now and today was horrible. Went for a long needed date night with my fiancé and felt like we were pushed out the door even tho the place was basically empty. Arrived at 6pm and was out by 6:30. Very good for a quick lunch but not for a nice date night. Bill was brought to us even before we asked. The worst of it all was 30 mins after I got home a was feeling very ill and was running back and forth from the washroom all night. Literally water coming out of my butt. Not cool! I called to let them know and asked to talk to the manager. The employee told me there was no manager available but he insisted I can't handle spicy foods and that's why I was so sick. I told him I eat Sombal and sriracha like ppl eat ketchup and can handle spicy, I eat very spicy foods on a regular basis. He was very rude and made me feel bad about what happened. I just wanted to let him know what happened. Not cool Numchok Wilai. U just lost a 10 year long customer. I'm a hairstylist and recommend ur restaurant to all my clients today as I talked about my date night. I'll make sure to reject that."
Q10,I love eating spicy noodles with strong flavor and rich broth,4000,4.0,positive,RRF,"{""RRF"": 5}",2,0,"While en route to see a friend perform at the Raven Lounge, I decided to pick up some sushi to go since said bar does not serve food.  The place itself is small, but the atmosphere is great for lunch or early dinner if you have time to sit down and eat there.  They also offer a special if you buy two or three rolls from the same list.  Their special rolls are great too--I had the American Dream roll (which had mango on the outside with spicy salmon, yellowtail, tuna, and tobiko (tiny fish roe)) and a regular shrimp tempura roll.  I will definitely come back again when I have time to eat in!"
Q10,I love eating spicy noodles with strong flavor and rich broth,73660,2.0,negative,TRANSFORMER,"{""TRANSFORMER"": 5}",2,0,"This place has awful service . All the employees looked like they hated their job even managers, non of them had any sense of urgency to get customers taken care of. We waited a good 10 15 minutes just to order because the guy running the register couldn't handle more then order at a time. When will this location get a drink station in lobby so u don't have to wait forever for a refill."
Q10,I love eating spicy noodles with strong flavor and rich broth,80663,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 5}",2,0,"I went here 15min before closing, so naturally I figured I was going to get a dried out crusty cupcake because it was the end of the day. Nope. I didn't ask when they made it, but it was super moist and delicious, and exactly what I wanted at the time. Great service. Great selection. I left very happy."
Q10,I love eating spicy noodles with strong flavor and rich broth,86538,5.0,positive,RRF,"{""RRF"": 5}",2,0,"Found this place based on the reviews and let me tell you, not regret it at all! If you are looking for Pho this is the place. BEST Pho you could possibly find. Broth is so rich in flavor and aroma. Not too salty and the perfect ratio broth:noodles:meat. Staff and service was outstanding."
Q10,I love eating spicy noodles with strong flavor and rich broth,96560,5.0,positive,BM25,"{""BM25"": 5}",2,0,"I have eaten here several times. It doesn't matter if I walk in 30 minutes before they close, I get seated and the servers are so nice. I try not to inconvenience them by walking in so close to closing, but the servers treat me like I walked in way earlier. Their food is excellent, the bread is always fresh and the white bean dip is exquisite. I love the pork tenderloin medallions with the gigantic portobello mushroom and the garlic mashed potatoes. The menu says three medallions but usually there's a fourth and one time I got 5, so they don't skimp on food. I usually take the potatoes home because I can't eat them all, and I'm a big dude, so that's saying something. I have also had the Tuscan stew, and although its a bit spicy, its chock full of hearty seafood, which is great because I LOVE seafood. If you like tasty Italian food at a fair price and honest portions, try this place."
Q10,I love eating spicy noodles with strong flavor and rich broth,28543,5.0,positive,TRANSFORMER,"{""TRANSFORMER"": 6}",2,0,"Had an amazing time at Kinky Quizzo. Was sad it was the last one for the summer. $2 bud lites, drag queen trivia hosts, and a friendly crowd-this place was great. I hate to label this a ""gay"" bar since I've gone there several times and I'm a chick engaged to a dude, but yes, people of the LGBT community frequent this establishment. They have good food, my fiance ordered the cheesesteak and it was pretty awesome. My other friend ordered a burger and he really enjoyed it. They have drink specials throughout the week and the service was good,  a little slow, but the place was packed. The bartenders were extremely friendly and I can't wait to go back when trivia starts up again."
Q10,I love eating spicy noodles with strong flavor and rich broth,32703,3.0,neutral,RRF,"{""RRF"": 6}",2,0,"Marathon is one of those occasionally unavoidable places for Center City kids.  It's true, their menu is much more interesting than their actual product, but Brunch is generally spot on.  Their Breakfast quesadilla is one of my favorite brunch entrees in the city.  However, it's rare you'll see me here for lunch or dinner.  While I love the variety of ingredients and creativity of salad/sandwich combinations (especially for vegetarians), I have yet to actually experience a Marathon salad/entree that has lived up to my expectations.  As far as this specific location, I've come to the upstairs bar a few times.  It's fair.  I like the exposed brick and variety of seating options.  I do not like the overcrowdedness, the long wait to order drinks, and the randomly indifferent staff.  I'll come back when I'm in the area and want to grab a random drink, but I don't see myself making plans to come anytime soon."
Q10,I love eating spicy noodles with strong flavor and rich broth,71722,3.0,neutral,RRF,"{""RRF"": 6}",2,0,"The food here is always excellent and the drinks are fantastic, however i have been here on several occasions and the service has been questionable all times. Be prepared for slower/slightly strange service but a great meal!"
Q10,I love eating spicy noodles with strong flavor and rich broth,78169,3.0,neutral,TRANSFORMER,"{""TRANSFORMER"": 6}",2,0,"This place has me torn. I love nothing more than burgers & fries, but this is just a little off from being a great burger place.   I dinned here on a Sunday afternoon, around 1:30pm. The restaurant was pretty busy, a large church crowd present. I entered the building & was greeted by one of the two unfriendly, female hostesses. I didn't know if she was a hostess or not because I had to say hello first to her. I thought by the look she gave me that I was just talking to a teenage girl that was standing near the hostess stand.   We were sat at a high top table & was greeted by a friendly waitress. The restaurant is furnished with a lot of wood & natural colors. The feel is very comfortable. The menu has a lot of burgers & sandwiches. Bottomless fries are served with a lot of the burgers. I decided to get the mushroom & Swiss burger, cooked medium with fries ($11).   The food - the burger was cooked well done, not medium. The beef was nice, I would guess 93/7 beef. Burger Up! prides themselves on using local meet & produce. The beef was nice, but didn't have much favor, it needed a little salt & pepper & maybe a little more fat for flavor. The mushroom & Swiss comes with onions with horseradish sauce. The sauce didn't have much flavor, which I was surprised by, because horseradish is a very intense flavor. The fries were okay. They are cut from the potato with the skin on, which I like, but they tastes too greasy for me. The fries also didn't have much flavor other than grease.   Overall, for 11 dollars, the burger tasted like a 6 dollar burger. It didn't have much flavor & the fries had too much of a grease taste for me. Would I eat here again? Yea, if friends wanted to eat here I would go along, but I'd never say to anyone that I wanted to go there first."
Q10,I love eating spicy noodles with strong flavor and rich broth,43298,4.0,positive,RRF,"{""RRF"": 7}",2,0,"Our meal: Apps: 1) Dumplings; 2) Cheeseburger bun; 3) Pork Belly bun Entree: 1) Brisket Ramen; 2) Spicy Shrimp Ramen  The Pros: - Egg: Cooked perfectly, runny in the middle. Just the way I like it! - Noodles: I loved the chewy texture of the noodle in the Brisket Ramen and the al dente texture of the Spicy Shrimp Ramen.  - Atmosphere: Cool and edgy. Good music playing in the background. Servers were very nice and friendly.   The Cons: - Noodle to Broth Ratio: Very disappointing. Both our ramen bowls needed more broth. I've tons of ramens in my lifetime. The one thing I always make sure I do is to make sure I have the right noodle to broth ratio.   - Spice level: Both ramens claimed to be spicy, but I think Shin Ramen is spicier than these bowls."
